symbol,side,opt_type,expiry,strike,entry_ts,exit_ts,spot_entry,spot_exit,premium_entry,premium_exit,qty,exit_reason,gross_pnl,cost,net_pnl,bars_held
TITAN,long,CE,2026-06-30,4200.0,2026-06-04 13:15:00,2026-06-04 15:15:00,4177.3,4222.3,106.5,124.95,175,TIME,3228.7500000000005,78.2157127525,3150.5342872475003,25
TITAN,long,CE,2026-07-28,4400.0,2026-06-17 10:05:00,2026-06-17 15:15:00,4377.5,4387.1,124.9,130.0,175,TIME,892.499999999999,80.565800405,811.934199594999,63
TRENT,long,CE,2026-06-30,2333.35,2026-04-06 10:25:00,2026-04-06 15:10:00,2519.35,2557.55,400.0,400.0,150,OI_FLIP,0.0,136.24408,-136.24408,58
TRENT,short,PE,2026-06-30,2800.0,2026-04-29 13:40:00,2026-04-29 15:15:00,2835.85,2814.15,175.0,194.0,150,TIME,2850.0,89.1194569,2760.8805431,20
TRENT,long,CE,2026-06-30,2666.65,2026-05-13 10:35:00,2026-05-13 15:15:00,2730.2,2723.6,231.2,225.0,150,TIME,-929.9999999999983,97.70071162000002,-1027.7007116199984,57
TRENT,long,CE,2026-06-30,2800.0,2026-05-22 10:00:00,2026-05-22 15:15:00,2808.65,2866.65,162.1,200.0,150,TIME,5685.000000000001,89.19486421,5595.805135790001,64
TRENT,long,CE,2026-07-28,3200.0,2026-06-24 10:10:00,2026-06-24 10:35:00,3193.9,3197.0,129.0,132.3,225,OI_FLIP,742.5000000000025,91.04692769500001,651.4530723050025,6
ULTRACEMCO,long,CE,2026-06-30,11400.0,2026-05-21 10:30:00,2026-05-21 15:15:00,11445.0,11480.0,425.8,460.1,50,TIME,1715.0000000000005,80.57860853,1634.4213914700003,58
ULTRACEMCO,short,PE,2026-07-28,11500.0,2026-06-25 14:10:00,2026-06-25 14:35:00,11516.0,11518.0,271.3,277.0,50,OI_FLIP,284.99999999999943,67.62764961,217.37235038999944,6
WIPRO,short,PE,2026-06-30,190.0,2026-05-12 10:25:00,2026-05-12 15:15:00,191.35,189.74,11.69,13.65,3000,TIME,5880.000000000003,105.35872468,5774.641275320003,59
WIPRO,long,CE,2026-07-28,175.0,2026-06-25 14:05:00,2026-06-25 14:10:00,175.1,175.61,6.07,6.16,3000,OI_FLIP,269.99999999999955,74.50555245999999,195.49444753999956,2
